driver_id,vehicle_type,driver_partner_type
52261,Motorcycle,Partner Fleet
52270,Bicycle,Independent Driver
52272,Motorcycle,Independent Driver
52297,Bicycle,Independent Driver
52330,Motorcycle,Partner Fleet
52336,Motorcycle,Partner Fleet
52344,Motorcycle,Independent Driver
52373,Bicycle,Independent Driver
52395,Bicycle,Independent Driver
52402,Bicycle,Independent Driver
52423,Bicycle,Independent Driver
52441,Motorcycle,Independent Driver
52445,Bicycle,Independent Driver
52471,Motorcycle,Independent Driver
52491,Bicycle,Independent Driver
52498,Bicycle,Independent Driver
52516,Motorcycle,Partner Fleet
52554,Bicycle,Independent Driver
52586,Bicycle,Independent Driver
52613,Motorcycle,Partner Fleet
52617,Motorcycle,Independent Driver
52618,Motorcycle,Partner Fleet
52631,Motorcycle,Independent Driver
52647,Bicycle,Independent Driver
52657,Motorcycle,Partner Fleet
52663,Motorcycle,Partner Fleet
52667,Bicycle,Independent Driver
52676,Motorcycle,Partner Fleet
52698,Motorcycle,Independent Driver
52706,Bicycle,Independent Driver
52721,Motorcycle,Independent Driver
52731,Bicycle,Independent Driver
52752,Motorcycle,Independent Driver
52759,Motorcycle,Partner Fleet
52847,Motorcycle,Independent Driver
52871,Motorcycle,Partner Fleet
52878,Bicycle,Independent Driver
52885,Motorcycle,Partner Fleet
52902,Motorcycle,Partner Fleet
52904,Motorcycle,Partner Fleet
52906,Bicycle,Independent Driver
52916,Motorcycle,Partner Fleet
52919,Motorcycle,Independent Driver
52945,Motorcycle,Partner Fleet
52963,Bicycle,Independent Driver
52980,Motorcycle,Independent Driver
52995,Bicycle,Independent Driver
52996,Bicycle,Independent Driver
52999,Bicycle,Independent Driver
53001,Motorcycle,Independent Driver
53003,Motorcycle,Independent Driver
53010,Bicycle,Independent Driver
53014,Motorcycle,Independent Driver
53035,Bicycle,Independent Driver
53038,Bicycle,Independent Driver
53066,Bicycle,Independent Driver
53084,Motorcycle,Partner Fleet
53091,Motorcycle,Partner Fleet
53093,Motorcycle,Partner Fleet
53096,Motorcycle,Partner Fleet
53097,Bicycle,Independent Driver
53098,Motorcycle,Independent Driver
53115,Bicycle,Independent Driver
53123,Motorcycle,Independent Driver
53136,Motorcycle,Independent Driver
53140,Motorcycle,Partner Fleet
53145,Motorcycle,Partner Fleet
53146,Motorcycle,Independent Driver
53151,Motorcycle,Independent Driver
53155,Motorcycle,Partner Fleet
53167,Motorcycle,Partner Fleet
53168,Motorcycle,Partner Fleet
53182,Bicycle,Independent Driver
53219,Bicycle,Independent Driver
53223,Bicycle,Independent Driver
53239,Motorcycle,Independent Driver
53242,Bicycle,Independent Driver
53245,Motorcycle,Partner Fleet
53249,Bicycle,Independent Driver
53250,Motorcycle,Independent Driver
53255,Motorcycle,Partner Fleet
53262,Motorcycle,Independent Driver
53297,Motorcycle,Independent Driver
53329,Motorcycle,Independent Driver
53339,Motorcycle,Independent Driver
53358,Bicycle,Independent Driver
53372,Motorcycle,Independent Driver
53377,Bicycle,Independent Driver
53379,Motorcycle,Independent Driver
53390,Motorcycle,Partner Fleet
53398,Motorcycle,Independent Driver
53401,Motorcycle,Independent Driver
53417,Motorcycle,Independent Driver
53438,Motorcycle,Independent Driver
53439,Motorcycle,Independent Driver
53450,Bicycle,Independent Driver
53473,Bicycle,Independent Driver
53476,Motorcycle,Independent Driver
53479,Bicycle,Independent Driver
53496,Motorcycle,Independent Driver
53511,Bicycle,Independent Driver
53541,Motorcycle,Independent Driver
53549,Motorcycle,Partner Fleet
53553,Bicycle,Independent Driver
53555,Motorcycle,Partner Fleet
53557,Bicycle,Independent Driver
53565,Motorcycle,Partner Fleet
53588,Bicycle,Independent Driver
53615,Motorcycle,Independent Driver
53630,Bicycle,Independent Driver
53631,Motorcycle,Partner Fleet
53635,Bicycle,Independent Driver
53651,Motorcycle,Independent Driver
53660,Motorcycle,Independent Driver
53686,Motorcycle,Independent Driver
53688,Motorcycle,Independent Driver
53696,Bicycle,Independent Driver
53698,Motorcycle,Independent Driver
53724,Motorcycle,Independent Driver
53781,Motorcycle,Partner Fleet
53786,Motorcycle,Partner Fleet
53790,Motorcycle,Partner Fleet
53797,Motorcycle,Independent Driver
53799,Motorcycle,Independent Driver
53802,Motorcycle,Independent Driver
53811,Motorcycle,Independent Driver
53835,Motorcycle,Partner Fleet
53852,Motorcycle,Independent Driver
53853,Bicycle,Independent Driver
53892,Motorcycle,Independent Driver
53957,Bicycle,Independent Driver
53972,Bicycle,Independent Driver
54012,Bicycle,Independent Driver
54032,Motorcycle,Independent Driver
54057,Motorcycle,Independent Driver
54104,Bicycle,Independent Driver
54121,Bicycle,Independent Driver
54130,Bicycle,Independent Driver
54185,Motorcycle,Partner Fleet
54202,Bicycle,Independent Driver
54203,Motorcycle,Partner Fleet
54204,Motorcycle,Independent Driver
54276,Motorcycle,Partner Fleet
54278,Bicycle,Independent Driver
54279,Motorcycle,Independent Driver
54294,Bicycle,Independent Driver
54305,Bicycle,Independent Driver
54317,Bicycle,Independent Driver
54369,Bicycle,Independent Driver
54377,Motorcycle,Independent Driver
54387,Bicycle,Independent Driver
54409,Motorcycle,Independent Driver
54412,Motorcycle,Partner Fleet
54490,Motorcycle,Partner Fleet
54500,Bicycle,Independent Driver
54501,Motorcycle,Independent Driver
54513,Motorcycle,Independent Driver
54529,Bicycle,Independent Driver
54592,Bicycle,Independent Driver
54628,Bicycle,Independent Driver
54672,Motorcycle,Independent Driver
54688,Motorcycle,Independent Driver
54719,Bicycle,Independent Driver
54731,Motorcycle,Independent Driver
54733,Motorcycle,Independent Driver
54743,Motorcycle,Partner Fleet
54755,Motorcycle,Independent Driver
54771,Motorcycle,Independent Driver
54808,Motorcycle,Independent Driver
54823,Motorcycle,Independent Driver
54826,Motorcycle,Partner Fleet
54829,Motorcycle,Independent Driver
54831,Motorcycle,Independent Driver
54832,Motorcycle,Independent Driver
54848,Motorcycle,Independent Driver
54870,Bicycle,Independent Driver
54875,Bicycle,Independent Driver
54883,Motorcycle,Partner Fleet
54884,Motorcycle,Partner Fleet
54887,Motorcycle,Independent Driver
54889,Bicycle,Independent Driver
54904,Motorcycle,Independent Driver
54905,Motorcycle,Partner Fleet
54909,Bicycle,Independent Driver
54913,Motorcycle,Independent Driver
54924,Bicycle,Independent Driver
54964,Motorcycle,Independent Driver
54969,Bicycle,Independent Driver
54978,Motorcycle,Independent Driver
54993,Motorcycle,Independent Driver
54995,Motorcycle,Partner Fleet
54996,Bicycle,Independent Driver
55011,Motorcycle,Independent Driver
55029,Bicycle,Independent Driver
55086,Bicycle,Independent Driver
55152,Motorcycle,Partner Fleet
55165,Bicycle,Independent Driver
55166,Motorcycle,Partner Fleet
55187,Motorcycle,Partner Fleet
55190,Motorcycle,Partner Fleet
55198,Motorcycle,Partner Fleet
55213,Motorcycle,Partner Fleet
55232,Bicycle,Independent Driver
55242,Motorcycle,Partner Fleet
55266,Motorcycle,Partner Fleet
55283,Bicycle,Independent Driver
55292,Bicycle,Independent Driver
55304,Motorcycle,Independent Driver
55322,Motorcycle,Independent Driver
55345,Motorcycle,Partner Fleet
55367,Motorcycle,Independent Driver
55383,Bicycle,Independent Driver
55388,Motorcycle,Independent Driver
55399,Motorcycle,Partner Fleet
55402,Bicycle,Independent Driver
55429,Motorcycle,Independent Driver
55446,Motorcycle,Independent Driver
55465,Motorcycle,Partner Fleet
55502,Motorcycle,Partner Fleet
55532,Motorcycle,Independent Driver
55545,Bicycle,Independent Driver
55554,Bicycle,Independent Driver
55567,Motorcycle,Independent Driver
55568,Motorcycle,Independent Driver
55580,Bicycle,Independent Driver
55587,Motorcycle,Independent Driver
55700,Motorcycle,Partner Fleet
55735,Motorcycle,Partner Fleet
55737,Motorcycle,Partner Fleet
55746,Bicycle,Independent Driver
55750,Motorcycle,Partner Fleet
55757,Motorcycle,Partner Fleet
55765,Motorcycle,Independent Driver
55835,Motorcycle,Independent Driver
55843,Motorcycle,Independent Driver
55844,Bicycle,Independent Driver
55854,Motorcycle,Independent Driver
55864,Motorcycle,Partner Fleet
55888,Bicycle,Independent Driver
55901,Motorcycle,Partner Fleet
55904,Motorcycle,Independent Driver
55927,Bicycle,Independent Driver
55996,Motorcycle,Independent Driver
56010,Motorcycle,Partner Fleet
56033,Motorcycle,Partner Fleet
56090,Motorcycle,Partner Fleet
56092,Bicycle,Independent Driver
56181,Motorcycle,Independent Driver
56183,Motorcycle,Partner Fleet
56186,Motorcycle,Partner Fleet
56187,Motorcycle,Partner Fleet
56201,Motorcycle,Independent Driver
56232,Motorcycle,Independent Driver
56240,Motorcycle,Partner Fleet
56269,Motorcycle,Partner Fleet
56277,Motorcycle,Partner Fleet
56279,Motorcycle,Partner Fleet
56289,Motorcycle,Independent Driver
56317,Motorcycle,Independent Driver
56321,Motorcycle,Independent Driver
56339,Bicycle,Independent Driver
56341,Bicycle,Independent Driver
56346,Motorcycle,Partner Fleet
56352,Motorcycle,Independent Driver
56397,Motorcycle,Independent Driver
56406,Motorcycle,Partner Fleet
56407,Motorcycle,Partner Fleet
56408,Motorcycle,Partner Fleet
56412,Motorcycle,Partner Fleet
56428,Bicycle,Independent Driver
56445,Motorcycle,Partner Fleet
56455,Motorcycle,Partner Fleet
56551,Motorcycle,Independent Driver
56627,Motorcycle,Independent Driver
56654,Motorcycle,Independent Driver
56675,Motorcycle,Partner Fleet
56679,Motorcycle,Independent Driver
56689,Motorcycle,Independent Driver
56696,Motorcycle,Partner Fleet
56820,Motorcycle,Partner Fleet
56856,Motorcycle,Independent Driver
56903,Motorcycle,Partner Fleet
56921,Motorcycle,Independent Driver
56937,Motorcycle,Partner Fleet
56955,Motorcycle,Independent Driver
57012,Motorcycle,Independent Driver
57028,Motorcycle,Independent Driver
57029,Motorcycle,Independent Driver
57041,Motorcycle,Independent Driver
57051,Motorcycle,Independent Driver
57057,Motorcycle,Independent Driver
57061,Bicycle,Independent Driver
57108,Motorcycle,Independent Driver
57123,Motorcycle,Independent Driver
57125,Motorcycle,Independent Driver
57148,Motorcycle,Independent Driver
57164,Motorcycle,Partner Fleet
57179,Motorcycle,Partner Fleet
57219,Motorcycle,Independent Driver
57229,Motorcycle,Partner Fleet
57231,Motorcycle,Partner Fleet
57267,Motorcycle,Independent Driver
57302,Motorcycle,Independent Driver
57322,Motorcycle,Independent Driver
57329,Bicycle,Independent Driver
57411,Motorcycle,Independent Driver
57445,Motorcycle,Partner Fleet
57498,Motorcycle,Independent Driver
57550,Motorcycle,Partner Fleet
57554,Bicycle,Independent Driver
57559,Bicycle,Independent Driver
57580,Motorcycle,Partner Fleet
57584,Motorcycle,Partner Fleet
57589,Motorcycle,Independent Driver
57597,Bicycle,Independent Driver
57638,Bicycle,Independent Driver
57665,Motorcycle,Partner Fleet
57680,Motorcycle,Independent Driver
57687,Motorcycle,Partner Fleet
57689,Motorcycle,Independent Driver
57697,Motorcycle,Partner Fleet
57733,Motorcycle,Independent Driver
57736,Bicycle,Independent Driver
57749,Motorcycle,Partner Fleet
57784,Motorcycle,Independent Driver
57786,Motorcycle,Independent Driver
57794,Bicycle,Independent Driver
57813,Bicycle,Independent Driver
57820,Motorcycle,Partner Fleet
57833,Motorcycle,Independent Driver
57843,Motorcycle,Partner Fleet
57897,Motorcycle,Independent Driver
57899,Motorcycle,Partner Fleet
57969,Bicycle,Independent Driver
58077,Bicycle,Independent Driver
58082,Motorcycle,Partner Fleet
58087,Motorcycle,Independent Driver
58095,Motorcycle,Partner Fleet
58103,Bicycle,Independent Driver
58112,Bicycle,Independent Driver
58121,Motorcycle,Partner Fleet
58153,Motorcycle,Independent Driver
58159,Bicycle,Independent Driver
58173,Motorcycle,Partner Fleet
58196,Motorcycle,Partner Fleet
58220,Motorcycle,Independent Driver
58232,Motorcycle,Partner Fleet
58235,Bicycle,Independent Driver
58299,Motorcycle,Independent Driver
58306,Bicycle,Independent Driver
58314,Bicycle,Independent Driver
58347,Motorcycle,Independent Driver
58354,Bicycle,Independent Driver
58423,Motorcycle,Independent Driver
58424,Motorcycle,Independent Driver
58446,Bicycle,Independent Driver
58467,Motorcycle,Independent Driver
58499,Bicycle,Independent Driver
58509,Motorcycle,Partner Fleet
58578,Motorcycle,Independent Driver
58579,Bicycle,Independent Driver
58632,Motorcycle,Independent Driver
58640,Motorcycle,Independent Driver
58643,Bicycle,Independent Driver
58683,Bicycle,Independent Driver
58695,Motorcycle,Independent Driver
58713,Motorcycle,Partner Fleet
58742,Motorcycle,Independent Driver
58747,Motorcycle,Independent Driver
58770,Bicycle,Independent Driver
58781,Motorcycle,Partner Fleet
58793,Motorcycle,Independent Driver
58795,Bicycle,Independent Driver
58798,Motorcycle,Independent Driver
58807,Bicycle,Independent Driver
58890,Motorcycle,Partner Fleet
58913,Motorcycle,Partner Fleet
58930,Bicycle,Independent Driver
58942,Motorcycle,Independent Driver
58960,Motorcycle,Independent Driver
58974,Motorcycle,Independent Driver
58993,Bicycle,Independent Driver
59007,Motorcycle,Partner Fleet
59032,Motorcycle,Independent Driver
59055,Motorcycle,Independent Driver
59072,Motorcycle,Independent Driver
59075,Bicycle,Independent Driver
59078,Bicycle,Independent Driver
59098,Bicycle,Independent Driver
59118,Motorcycle,Independent Driver
59132,Motorcycle,Partner Fleet
59134,Motorcycle,Independent Driver
59172,Motorcycle,Partner Fleet
59173,Motorcycle,Partner Fleet
59176,Motorcycle,Partner Fleet
59186,Bicycle,Independent Driver
59192,Motorcycle,Partner Fleet
59214,Motorcycle,Independent Driver
59225,Motorcycle,Partner Fleet
59231,Motorcycle,Partner Fleet
59236,Bicycle,Independent Driver
59253,Bicycle,Independent Driver
59258,Motorcycle,Independent Driver
59266,Bicycle,Independent Driver
59305,Motorcycle,Partner Fleet
59309,Motorcycle,Partner Fleet
59339,Bicycle,Independent Driver
59428,Bicycle,Independent Driver
59438,Motorcycle,Partner Fleet
59447,Bicycle,Independent Driver
59464,Motorcycle,Partner Fleet
59480,Motorcycle,Independent Driver
59485,Motorcycle,Partner Fleet
59504,Bicycle,Independent Driver
59505,Motorcycle,Partner Fleet
59510,Motorcycle,Independent Driver
59514,Motorcycle,Independent Driver
59516,Bicycle,Independent Driver
59518,Motorcycle,Independent Driver
59523,Motorcycle,Independent Driver
59587,Bicycle,Independent Driver
59601,Motorcycle,Independent Driver
59637,Motorcycle,Partner Fleet
59646,Motorcycle,Partner Fleet
59659,Motorcycle,Independent Driver
59683,Bicycle,Independent Driver
59693,Motorcycle,Partner Fleet
59707,Bicycle,Independent Driver
59742,Motorcycle,Independent Driver
59746,Bicycle,Independent Driver
59757,Motorcycle,Partner Fleet
59781,Motorcycle,Independent Driver
59804,Motorcycle,Partner Fleet
59808,Motorcycle,Independent Driver
59820,Motorcycle,Partner Fleet
59849,Motorcycle,Independent Driver
59862,Motorcycle,Independent Driver
59874,Motorcycle,Independent Driver
59878,Motorcycle,Partner Fleet
59941,Motorcycle,Partner Fleet
59990,Motorcycle,Partner Fleet
59994,Bicycle,Independent Driver
60059,Bicycle,Independent Driver
60086,Motorcycle,Independent Driver
60088,Bicycle,Independent Driver
60174,Bicycle,Independent Driver
60262,Motorcycle,Partner Fleet
60319,Motorcycle,Independent Driver
60320,Motorcycle,Partner Fleet
60324,Motorcycle,Independent Driver
60352,Motorcycle,Partner Fleet
60414,Motorcycle,Independent Driver
60442,Motorcycle,Independent Driver
60453,Motorcycle,Partner Fleet
60496,Motorcycle,Independent Driver
60535,Bicycle,Independent Driver
60537,Motorcycle,Independent Driver
60629,Motorcycle,Independent Driver
60672,Motorcycle,Partner Fleet
60675,Bicycle,Independent Driver
60819,Motorcycle,Independent Driver
60837,Motorcycle,Independent Driver
60846,Bicycle,Independent Driver
60852,Motorcycle,Independent Driver
60855,Motorcycle,Partner Fleet
60910,Bicycle,Independent Driver
60959,Bicycle,Independent Driver
61037,Bicycle,Independent Driver
61043,Motorcycle,Partner Fleet
61051,Bicycle,Independent Driver
61061,Motorcycle,Independent Driver
61087,Motorcycle,Partner Fleet
61113,Bicycle,Independent Driver
61135,Bicycle,Independent Driver
61204,Motorcycle,Independent Driver
61310,Bicycle,Independent Driver
61317,Bicycle,Independent Driver
61320,Motorcycle,Independent Driver
61421,Motorcycle,Independent Driver
61447,Motorcycle,Partner Fleet
61448,Motorcycle,Partner Fleet
61449,Motorcycle,Partner Fleet
61454,Motorcycle,Partner Fleet
61472,Motorcycle,Partner Fleet
61491,Motorcycle,Independent Driver
61517,Motorcycle,Partner Fleet
61524,Motorcycle,Partner Fleet
61566,Motorcycle,Independent Driver
61611,Motorcycle,Partner Fleet
61659,Bicycle,Independent Driver
61711,Motorcycle,Independent Driver
61725,Motorcycle,Independent Driver
61761,Motorcycle,Independent Driver
61775,Motorcycle,Partner Fleet
61781,Motorcycle,Partner Fleet
61817,Motorcycle,Partner Fleet
61820,Motorcycle,Partner Fleet
61822,Motorcycle,Partner Fleet
61824,Motorcycle,Partner Fleet
61850,Motorcycle,Independent Driver
61851,Motorcycle,Independent Driver
61873,Motorcycle,Independent Driver
61883,Motorcycle,Independent Driver
61900,Motorcycle,Independent Driver
61916,Motorcycle,Partner Fleet
61934,Motorcycle,Independent Driver
61956,Motorcycle,Independent Driver
61958,Motorcycle,Independent Driver
61996,Bicycle,Independent Driver
62027,Bicycle,Independent Driver
62066,Motorcycle,Partner Fleet
62069,Motorcycle,Partner Fleet
62070,Motorcycle,Partner Fleet
62204,Motorcycle,Independent Driver
62210,Bicycle,Independent Driver
62215,Motorcycle,Independent Driver
62232,Motorcycle,Independent Driver
62260,Bicycle,Independent Driver
62281,Bicycle,Independent Driver
62314,Motorcycle,Independent Driver
62335,Motorcycle,Independent Driver
62344,Bicycle,Independent Driver
62359,Bicycle,Independent Driver
62388,Motorcycle,Independent Driver
62464,Motorcycle,Independent Driver
62465,Motorcycle,Partner Fleet
62513,Motorcycle,Independent Driver
62539,Bicycle,Independent Driver
62551,Motorcycle,Partner Fleet
62568,Bicycle,Independent Driver
62648,Bicycle,Independent Driver
62683,Motorcycle,Independent Driver
62715,Bicycle,Independent Driver
62719,Bicycle,Independent Driver
62727,Motorcycle,Independent Driver
62745,Motorcycle,Partner Fleet
62791,Bicycle,Independent Driver
62824,Bicycle,Independent Driver
62903,Bicycle,Independent Driver
62913,Motorcycle,Independent Driver
62957,Motorcycle,Partner Fleet
62958,Motorcycle,Partner Fleet
62961,Motorcycle,Partner Fleet
62983,Motorcycle,Independent Driver
63046,Motorcycle,Independent Driver
63080,Bicycle,Independent Driver
63105,Motorcycle,Partner Fleet
63115,Motorcycle,Partner Fleet
63191,Bicycle,Independent Driver
63194,Motorcycle,Independent Driver
63228,Motorcycle,Independent Driver
63262,Motorcycle,Partner Fleet
63271,Motorcycle,Independent Driver
63275,Bicycle,Independent Driver
63283,Motorcycle,Independent Driver
63310,Bicycle,Independent Driver
63322,Motorcycle,Partner Fleet
63331,Motorcycle,Partner Fleet
63334,Motorcycle,Independent Driver
63336,Motorcycle,Partner Fleet
63354,Bicycle,Independent Driver
63358,Bicycle,Independent Driver
63387,Motorcycle,Independent Driver
63406,Motorcycle,Independent Driver
63417,Bicycle,Independent Driver
63448,Motorcycle,Independent Driver
63490,Motorcycle,Independent Driver
63501,Motorcycle,Partner Fleet
63526,Motorcycle,Partner Fleet
63530,Motorcycle,Independent Driver
63537,Motorcycle,Independent Driver
63597,Bicycle,Independent Driver
63620,Motorcycle,Independent Driver
63627,Motorcycle,Partner Fleet
63642,Motorcycle,Partner Fleet
63648,Motorcycle,Partner Fleet
63697,Motorcycle,Partner Fleet
63706,Motorcycle,Independent Driver
63710,Bicycle,Independent Driver
63767,Motorcycle,Partner Fleet
63781,Motorcycle,Partner Fleet
63791,Motorcycle,Independent Driver
63798,Motorcycle,Partner Fleet
63878,Bicycle,Independent Driver
63885,Motorcycle,Partner Fleet
63899,Motorcycle,Partner Fleet
63902,Motorcycle,Partner Fleet
63909,Bicycle,Independent Driver
63921,Bicycle,Independent Driver
63932,Bicycle,Independent Driver
63956,Motorcycle,Independent Driver
63977,Bicycle,Independent Driver
64003,Motorcycle,Partner Fleet
64078,Bicycle,Independent Driver
64082,Motorcycle,Independent Driver
64114,Motorcycle,Independent Driver
64122,Motorcycle,Independent Driver
64130,Motorcycle,Independent Driver
64152,Motorcycle,Partner Fleet
64196,Motorcycle,Partner Fleet
64200,Motorcycle,Partner Fleet
64227,Bicycle,Independent Driver
64254,Bicycle,Independent Driver
64283,Motorcycle,Partner Fleet
64299,Motorcycle,Partner Fleet
64315,Motorcycle,Partner Fleet
64337,Motorcycle,Partner Fleet
64344,Motorcycle,Partner Fleet
64356,Motorcycle,Independent Driver
64373,Bicycle,Independent Driver
64374,Bicycle,Independent Driver
64388,Motorcycle,Independent Driver
64472,Motorcycle,Partner Fleet
64503,Bicycle,Independent Driver
64508,Bicycle,Independent Driver
64514,Motorcycle,Partner Fleet
64535,Motorcycle,Partner Fleet
64556,Motorcycle,Independent Driver
64605,Bicycle,Independent Driver
64635,Motorcycle,Partner Fleet
64764,Bicycle,Independent Driver
64963,Bicycle,Independent Driver
64984,Motorcycle,Partner Fleet
64992,Motorcycle,Partner Fleet
65092,Motorcycle,Independent Driver
65097,Motorcycle,Partner Fleet
65156,Motorcycle,Partner Fleet
65157,Motorcycle,Partner Fleet
65200,Bicycle,Independent Driver
65257,Motorcycle,Independent Driver
65308,Bicycle,Independent Driver
65356,Motorcycle,Partner Fleet
65413,Bicycle,Independent Driver
65444,Motorcycle,Independent Driver
65480,Motorcycle,Partner Fleet
65499,Motorcycle,Independent Driver
65569,Motorcycle,Partner Fleet
65579,Motorcycle,Partner Fleet
65623,Bicycle,Independent Driver
65635,Motorcycle,Independent Driver
65651,Bicycle,Independent Driver
65753,Motorcycle,Partner Fleet
65781,Bicycle,Independent Driver
65817,Motorcycle,Independent Driver
65850,Motorcycle,Partner Fleet
65894,Motorcycle,Independent Driver
65909,Motorcycle,Partner Fleet
65918,Motorcycle,Partner Fleet
65974,Bicycle,Independent Driver
66092,Motorcycle,Partner Fleet
66096,Bicycle,Independent Driver
66097,Motorcycle,Partner Fleet
66099,Motorcycle,Partner Fleet
66101,Motorcycle,Partner Fleet
66145,Motorcycle,Partner Fleet
66223,Motorcycle,Independent Driver
66243,Bicycle,Independent Driver
66260,Motorcycle,Independent Driver
66271,Bicycle,Independent Driver
66457,Motorcycle,Partner Fleet
66459,Motorcycle,Partner Fleet
66494,Motorcycle,Independent Driver
